#log Sigma_SFR      log([CII]/FIR)
2.00644732143623	-3.60265244543549
2.05297791088789	-3.15801337967913
2.43410970330623	-3.51154960821083
2.28196632243315	-3.4015358086793
1.99683849325062	-3.22646132395369
2.31880934664461	-3.47373679025897
2.51044094643983	-3.56444958870207
2.00062437566023	-3.14244438457131
1.88667902437313	-3.29512083557954
1.82965617108845	-3.299000867978
2.2139723082296	-3.33448475072469
2.06802949822582	-3.33096913551411
1.87384853285846	-3.24073739618317
1.81834434209003	-3.14506508659335
2.43944099004492	-3.63180930498605
2.38675260624575	-3.52121001716012
1.89248244145964	-3.24411901232201
1.95566061587484	-3.2556512710261
1.83365466323991	-2.92469811299905
2.00858048600675	-3.16121284317571
2.0304829294422	-3.28847915205514
1.86235959119269	-3.1724281001715
2.3374535841809	-3.5321035939709
2.77347800035432	-3.78447302417987
2.67131727204385	-3.7791982249389
2.08323046963368	-3.63101395905079
2.16982732133342	-3.2603165888102
2.37847435299205	-3.55866177585836
2.42914746626527	-3.51013352147435
2.54297335558915	-3.54834700626399
2.55402964400663	-3.79894057337588
1.91556203885709	-3.20876035574301
1.88444809755466	-3.10427173190731
1.87313968824348	-2.99949736228049
1.82768307499537	-3.01374181765828

