# Sigma_SFR     [CII]/FIR
45.9	0.0031
45.9	0.0017
45.4	0.0011
91.1	0.0022
139.7	0.0021
123.6	0.0011
125.1	0.0011
98.0	0.0010
71.3	0.0005
178.4	0.0006
139.7	0.0008
394.9	0.0014
313.0	0.0007
394.9	0.0007
504.3	0.0007
701.5	0.0006
529.5	0.0004
549.3	0.0004
792.7	0.0004
783.1	0.0004
2134.0	0.0005
1671.1	0.0004
301.7	0.0009
4444.1	0.0002


